cleaned_text,label,lexicon_label
ekonomi tangan koperasi desa mari dukung indonesia kopdesuntukindonesia,non-cyberbullying,non-cyberbullying
iya,non-cyberbullying,non-cyberbullying
moga cerah ya tuju jelek kelola orang indonesia,cyberbullying,cyberbullying
inisiatif yg keren bngt moga hsl tnaman msh lg,non-cyberbullying,non-cyberbullying
upgrade pikir,non-cyberbullying,non-cyberbullying
cikgu ni hujung quitality exit team gigih loncat panjat hulu hilir hujung mati katak jua nok bayar pilot hasil je lacur tepi lorong je nok maaf ue paksa jujur lorong memondan kl slot kosong,non-cyberbullying,non-cyberbullying
doa,non-cyberbullying,non-cyberbullying
ajar buka percaya andal orang hidup nder mandiri tp ga salah bljr percaya org ajar nikmat terima dekat bentuk kasih sayang gak mudah sih tp gabisa ubah,non-cyberbullying,non-cyberbullying
allah dah tulis wujud rahsia kejam maha,non-cyberbullying,non-cyberbullying
udh bener hibur niat gak memvalidasi asa sedih bilang ga sedih hibur asa sedih butuh hadap manusia resilie,non-cyberbullying,non-cyberbullying
duh mending prasangka aja dehh,non-cyberbullying,non-cyberbullying
alam magang aja kantor bestie tuh ga enak cuy campur sisi personal amp,non-cyberbullying,non-cyberbullying
elegant martabat,non-cyberbullying,non-cyberbullying
moga baikbaik,non-cyberbullying,non-cyberbullying
ptn kalo milih prodi snbt taro pil yaa kalo taro pil aman ga yaa,non-cyberbullying,non-cyberbullying
baik ya,non-cyberbullying,non-cyberbullying
diem aja,non-cyberbullying,non-cyberbullying
ya emang sih kadang lepas dampak negatif ny,non-cyberbullying,non-cyberbullying
ya tetap tumbuh pribadi,non-cyberbullying,non-cyberbullying
kayak orba apadaya kualitas circle nya gak tara orba pdhl gak kek gitu,non-cyberbullying,non-cyberbullying
laku baik laku halhal ramadhan kareem,non-cyberbullying,non-cyberbullying
malu kalo gabisa ngehargain orang kayak temen lu udah nder cuekin aja gapapa kokk kerja halal,non-cyberbullying,non-cyberbullying
dasar manusia nya aja bahh,non-cyberbullying,non-cyberbullying
sebaikbaik manusia manfaat orang hadits riwayat aththabrani,non-cyberbullying,non-cyberbullying
mohon doa abi yah mentemen beliau salah teladan gue amal baik umat hafal quran lahir iqf dampak allah takdir abi,non-cyberbullying,non-cyberbullying
moga bangkit tampil pimpin nasional moga tiada henti karya bangsa negara,non-cyberbullying,non-cyberbullying
nasib mrt rosak board meeting,non-cyberbullying,non-cyberbullying
takdir untuk temu hilang takdir untuk temu jalan pulang buruk sengaja allah lepas sempat,non-cyberbullying,non-cyberbullying
gpp nder udah niat bayar ngasih tau bapak kalo nominal uang gede moga buka rejeki bapak,non-cyberbullying,non-cyberbullying
kalo akun bola usik topik pijak baikbaik,non-cyberbullying,non-cyberbullying
dengerin ya,non-cyberbullying,non-cyberbullying
gitu,non-cyberbullying,non-cyberbullying
admin cek kait dm nya ya trims chasma,non-cyberbullying,non-cyberbullying
kek main twitter ajaa kek katak tempurung deh yg banyak dndns lgsg ketemu konteks liat lbh qrt fans abai akgae member gk aba,non-cyberbullying,non-cyberbullying
orang,non-cyberbullying,non-cyberbullying
allah maha,non-cyberbullying,non-cyberbullying
variabel yg sebutin atas udah rusak bu gabisa wajarin presiden bijak ambil ga orientasi variabel atas alergi kritik ne,non-cyberbullying,non-cyberbullying
kkwkw cobain yakan,non-cyberbullying,non-cyberbullying
bismillah moga rezeki amp,non-cyberbullying,non-cyberbullying
percaya ngga percaya sih cocok banget yg bagus engga percaya ya moga serta ya sebenernya mah penasaran depan ht,non-cyberbullying,non-cyberbullying
orang ya,non-cyberbullying,non-cyberbullying
pagi mood nya masuk sekolah sapa guru selamat in ak gk snbp tp ak scholarship,non-cyberbullying,non-cyberbullying
moga yaah dear,non-cyberbullying,non-cyberbullying
asa ya,non-cyberbullying,non-cyberbullying
lbih,non-cyberbullying,non-cyberbullying
gue respon karna udah bantuin gue kemarin katakatanya gue halus tp rewel bgt nelfonin gue mulu gue udh bilang kalo gue kerja,non-cyberbullying,non-cyberbullying
moga yaah,non-cyberbullying,non-cyberbullying
jasikan amal,non-cyberbullying,non-cyberbullying
moga yaah,non-cyberbullying,non-cyberbullying
fokus jual bangun hubung langgan langgan puji niaga responsif ambil soal feedback langgan social media cipta connection customerservice brandloyalty,non-cyberbullying,non-cyberbullying
moga kemarin zonauang zonaba,non-cyberbullying,non-cyberbullying
fearful avoidant pelanpelan udah latih tindak secure the insecurities and the urge to pull away is still there komunikasi,non-cyberbullying,non-cyberbullying
km maaf ga sadar tindak salah sgt sakit normal ya muak lihat wajah postingan update mu mute nabi aja ga lihat wajah wahsyi yg manusia dtg acara,non-cyberbullying,non-cyberbullying
jiang yiming ril khawatir bgt ni banget gak yg maksa jg weizhi dah aja biarin weizhi shanchong,non-cyberbullying,non-cyberbullying
moga jelas hukum administrasi,non-cyberbullying,non-cyberbullying
kali aki mimpi ttg tafsir i think it will not happen sesuai tafsir tafsir salah jujur buat ragu,non-cyberbullying,non-cyberbullying
bener gak banget,non-cyberbullying,non-cyberbullying
capai sehat ribu duduk daftar ayo gabung program cek sehat gratis sehatbarengckg,non-cyberbullying,non-cyberbullying
pake app ya kak web kah,non-cyberbullying,non-cyberbullying
ngiranya ternyataa gapaham ngehargain ya,non-cyberbullying,non-cyberbullying
aja,non-cyberbullying,non-cyberbullying
jujur orang jujur jabat langka,non-cyberbullying,non-cyberbullying
iya si baik dirisendiri,non-cyberbullying,non-cyberbullying
sister cimut meowslimah taat budi pekerti,non-cyberbullying,non-cyberbullying
aamiin doa lu jugaa makasih rioss,non-cyberbullying,non-cyberbullying
oke kalo hasil kalo gagal tanggung jawab,non-cyberbullying,non-cyberbullying
bunuh laku tolakruutni tolakdwifungsitni,non-cyberbullying,non-cyberbullying
innalillahi wainnailaihi rojiun ya allah beri surga beliau keluarga orang ya g mati syahid jalan aamiin,non-cyberbullying,non-cyberbullying
kayak gitu mundur aja kak,non-cyberbullying,non-cyberbullying
diam mah,non-cyberbullying,non-cyberbullying
selamat anugerah nyata percaya dasar status duduk baik penilian nilai masyarakat puji syukur layak terima anugerah,non-cyberbullying,non-cyberbullying
personal branding,non-cyberbullying,non-cyberbullying
tumbuh,non-cyberbullying,non-cyberbullying
ayo jdi orng,non-cyberbullying,non-cyberbullying
gw eri gw cmn ngasih tau jd dandanies yg drpd suka nghate ksoo ga ngajarin,non-cyberbullying,non-cyberbullying
bawa energi aja,non-cyberbullying,non-cyberbullying
bahasa provokator,non-cyberbullying,non-cyberbullying
lebaran udh tenang tinggal beli krn duit sdh alhamdulillah allah maha kaya allah maha kemaren udh hopeles darimana cari uang lebaran allah kirim rejeki sangka,non-cyberbullying,non-cyberbullying
doa,non-cyberbullying,non-cyberbullying
moreover ga normalisasi mindset sana ga kunjung baik isi lot,non-cyberbullying,non-cyberbullying
anon sbb pikir org pikir anon amp,non-cyberbullying,non-cyberbullying
terima kasih orangorang sehat bahagia,non-cyberbullying,non-cyberbullying
ya nggak,non-cyberbullying,non-cyberbullying
amal kalah pahala tugas pokok polri laksana a pelihara aman tertib b tegak hukum cmemberikan lindung ayom layan masyarakat,non-cyberbullying,non-cyberbullying
sering gak,non-cyberbullying,non-cyberbullying
kait dgn samatidaknya sesuai tafsir salah impi besar masuk area abuabu kali mimpi ttg tafsir i think itll happen,non-cyberbullying,non-cyberbullying
nang sendirin,non-cyberbullying,non-cyberbullying
sal rumah salmine sedih ya belakang mine trus jalan iring tani proses nya anak ya proud of you anak terimakasih ya sal amp,non-cyberbullying,non-cyberbullying
salut polri penuh butuh gizi siswa moga contoh lembaga maju info,non-cyberbullying,non-cyberbullying
zonauang gapapaa ga baikbaik aja sempurna orang enggak kalo konsultasi masalah cari info bagi menu ya,non-cyberbullying,non-cyberbullying
buruk ya,non-cyberbullying,non-cyberbullying
salah guduk seng nggae salah ngono iku opo wes dadi hati,non-cyberbullying,non-cyberbullying
lihat baca ye en baca,non-cyberbullying,non-cyberbullying
bener yg udah,non-cyberbullying,non-cyberbullying
ya,non-cyberbullying,non-cyberbullying
ga aja,non-cyberbullying,non-cyberbullying
moga sender hari sllu,non-cyberbullying,non-cyberbullying
krisis politik hindar kak dampak milik saving banding indonesia institusi uang l,non-cyberbullying,non-cyberbullying
besok,non-cyberbullying,non-cyberbullying
orang dapat gw mikirin maksdnya duli khawatir apa emang ga nyakitin,non-cyberbullying,non-cyberbullying
iya orang,non-cyberbullying,non-cyberbullying
orb vinland saga gw laku dr sisi animasi sih banding banyak adaptasi manga seinen co kingdom my home hero under ninja the fables trilion game bbrp momen yg eksekusi dgn animasi yg cakep,non-cyberbullying,non-cyberbullying
iya gitu,non-cyberbullying,non-cyberbullying
untung orang nolongin,non-cyberbullying,non-cyberbullying
rasa ya,non-cyberbullying,non-cyberbullying
moga medsos dunia nyata,non-cyberbullying,non-cyberbullying
yg tl banyak dandanies krn gw dandanies yaudah biarin aja fansnya cbx kalo dandanies ga terima ya lapor aja css gitu loh gausah nimbrung hate org susahny org,non-cyberbullying,non-cyberbullying
calltoaction cta power kadang orang tekan kena tekan kau kena bagitahu direct tekan beg kuning harga lepas live tekan dpt murah biar orang sapu tekan,non-cyberbullying,non-cyberbullying
ayok semangat,non-cyberbullying,non-cyberbullying
,non-cyberbullying,non-cyberbullying
nggak loh anak,non-cyberbullying,non-cyberbullying
tauu ih bbgtt aneh,non-cyberbullying,non-cyberbullying
moga,non-cyberbullying,non-cyberbullying
pagi nemuin bismillah moga tanda,non-cyberbullying,non-cyberbullying
gitu aja,non-cyberbullying,non-cyberbullying
emng,non-cyberbullying,non-cyberbullying
sedih takut snbp taun depannn,non-cyberbullying,non-cyberbullying
iya gitu ya kak,non-cyberbullying,non-cyberbullying
iya nggak sering,non-cyberbullying,non-cyberbullying
overthinking gak,non-cyberbullying,non-cyberbullying
ya sndri lbih,non-cyberbullying,non-cyberbullying
yaaa,non-cyberbullying,non-cyberbullying
takut takut orang berani bohong takut orang jujur orang jahat takut orang orang goblok takut orang pandai tiga kirakira mulyono,cyberbullying,cyberbullying
istikharah dlu,non-cyberbullying,non-cyberbullying
kenal adab tatakrama sekolah ajar berfikir,non-cyberbullying,non-cyberbullying
samaaaaaaaa trimakasi ya allah engkau,non-cyberbullying,non-cyberbullying
iya alhamdulillah mak e banget ipar mamerku helloooo pagiii,non-cyberbullying,non-cyberbullying
bs lolosprof bimbing saha aja bimbing sm prof kampus kena ceramah kalo gaada unsur teknik sampe stress ga asistensi proposal ihh iri profpembimbingnya banget sarkas pls kasi kalo gaada yg peka,non-cyberbullying,non-cyberbullying
bismillah mei kabar kado ultah ku aamiin yaallah lolos jurus impainskor utbk masuk prodi impi maba unhasunm agustus aamiin,non-cyberbullying,non-cyberbullying
selagi percaya,non-cyberbullying,non-cyberbullying
,non-cyberbullying,non-cyberbullying
orang alas klasik kalo udah selesai ngeludahin orang kuda terbang makan beling ketiban mangga,non-cyberbullying,non-cyberbullying
bener nyari yg rubah ya,non-cyberbullying,non-cyberbullying
lbih,non-cyberbullying,non-cyberbullying
bahasa awam gada angin gada ujan gada covid gada perang anjlok angka bukti kalo ekonomi indo ga baikbaik aja,non-cyberbullying,non-cyberbullying
ngerik baikbaik emang,non-cyberbullying,non-cyberbullying
wkwkkwkw nder akuu putus sedih skrg udh alhamdulillah baikk banget kl muslim baik banyak sholat sunnah wajib gausah tp konsisten aja coba terapin,non-cyberbullying,non-cyberbullying
kkn indonesia ni yg gue ngerusak banget orang gak mumpuni bidang paksa masuk kerabat keluarga ya ga ngatur perintah,non-cyberbullying,non-cyberbullying
emang nang aja ya,non-cyberbullying,non-cyberbullying
ayo guys teman imoet kiyut hati sombong jamin deh,non-cyberbullying,non-cyberbullying
gaush oercaya org kaya gitu,non-cyberbullying,non-cyberbullying
iyaa,non-cyberbullying,non-cyberbullying
mikirin kemarin amazed bgt kayak tuhan izin banget harap jauhlebihbaik heran ya tuhan ya ditanyain y simply sandar aja sih percaya aja tuhan bawa mana,non-cyberbullying,non-cyberbullying
,non-cyberbullying,non-cyberbullying
sumpah ilfeel bngt saama cowo haus validasi gabisa jd dengar yg nuntun hrs didengerin sumpah,non-cyberbullying,non-cyberbullying
moga,non-cyberbullying,non-cyberbullying
iya si cari aman aja,non-cyberbullying,non-cyberbullying
nya suh ya diam,non-cyberbullying,non-cyberbullying
baikbaik allah,non-cyberbullying,non-cyberbullying
orang ya tai orang emg aing psikopat blough,non-cyberbullying,non-cyberbullying
iya si cari aman aja,non-cyberbullying,non-cyberbullying
pikirpikir sih musim nya mahassine menandatangani kontrak nya,non-cyberbullying,non-cyberbullying
emang diam ya,non-cyberbullying,non-cyberbullying
tetep orang ya kak,non-cyberbullying,non-cyberbullying
bekinerja tolong puji ya,non-cyberbullying,non-cyberbullying
before this donatur larang ngatur viral miha udah ngerasa off term derogatory banget perempuan anak gitu relasi romantis perempuan lakilaki transaksi ekonomi dasar cinta,non-cyberbullying,non-cyberbullying
moga kabar kabar ya kak,non-cyberbullying,non-cyberbullying
tau suka denger orang cerita denger aja lihat good listener banget i see takut respon orang utara asa b,non-cyberbullying,non-cyberbullying
gabaik aja,non-cyberbullying,non-cyberbullying
semogs aja dpt,non-cyberbullying,non-cyberbullying
resiko transaksi split pay oren yg dibalikin sesuai yg bayar platform tanggung seller nominal jajan lumayan tp ngga sudi bayar admin oren lbh kirim manual asuransi paket,non-cyberbullying,non-cyberbullying
iuga ya kak,non-cyberbullying,non-cyberbullying
aja,non-cyberbullying,non-cyberbullying
pokok ya,non-cyberbullying,non-cyberbullying
hidup deh,non-cyberbullying,non-cyberbullying
moga nya aja yaa,non-cyberbullying,non-cyberbullying
pokok kalo berita positif anggap bare minimum berita jelek negatif yg disalahin voters bangsat,cyberbullying,cyberbullying
rapor didik tunjuk kategori turun kemendikdasmen,non-cyberbullying,non-cyberbullying
wkwkw nggk,non-cyberbullying,non-cyberbullying
doa nambah moga ortuku baikbaik aja deeptalk pas ngebahas wakanda long time ago usaha pupuk ngajak korupsy babe tolak and undur,non-cyberbullying,non-cyberbullying
moga baikbaik,non-cyberbullying,non-cyberbullying
stay strong dear tuhan ganti,non-cyberbullying,non-cyberbullying
dpt insight cintaaa km halhal seseorg cinta tahan km terima halhal buruk beautiful meanings,non-cyberbullying,non-cyberbullying
ga perempuan jatuh cinta karna fisik harta pilih jatuh cinta cowo milik pola fikir dewasa attitude bagus gak main tangan prempuan ngetreett respon orang,non-cyberbullying,non-cyberbullying
diem ya,non-cyberbullying,non-cyberbullying
kerja ya,non-cyberbullying,non-cyberbullying
jahat orangorang pilih diam,non-cyberbullying,non-cyberbullying
hehehe syukur keliling orang,non-cyberbullying,non-cyberbullying
iya daiam,non-cyberbullying,non-cyberbullying
aamiin moga aja,non-cyberbullying,non-cyberbullying
iya rubah,non-cyberbullying,non-cyberbullying
iya fokus aja,non-cyberbullying,non-cyberbullying
haloo kak salam kenal anw thnak you utk niat baik moga keliling yaa kemarin dapet cinta snbp ga matahin semangat ngejar akuntansi ui utbk buktiin kalo,non-cyberbullying,non-cyberbullying
yg nentuin jd orang,non-cyberbullying,non-cyberbullying
aryak boedie morning person ngespam telpon,non-cyberbullying,non-cyberbullying
iyaa aja ga,non-cyberbullying,non-cyberbullying
aja,non-cyberbullying,non-cyberbullying
knp bawa bawa fisik dah tuju ga suka drama aja gausah bully lu ga,non-cyberbullying,non-cyberbullying
,non-cyberbullying,non-cyberbullying
serius nada ringan yah kau ketemu gadis harap pacar mingi dengus pelan malas tanggap oceh namseon bangkit,non-cyberbullying,non-cyberbullying
tenang ya,non-cyberbullying,non-cyberbullying
ihsg indeks saham gabung saham pasar modal dana investasi putar tentu arah ekonomi pasar modal cermin fundamental ekonomi ihsg anjlok salah indikasi ekonomi baikbaik,non-cyberbullying,non-cyberbullying
haha ga kocak,non-cyberbullying,non-cyberbullying
ajar ya,non-cyberbullying,non-cyberbullying
harap sulap sulap perintah jahat masyarakat,non-cyberbullying,non-cyberbullying
banyak pimpin abai hati nurani teori yakin paham pimpin yg tanggung adil sayang batas tahu teori ntah sengaja,non-cyberbullying,non-cyberbullying
